"AGE","CLITIME","INCOME","RESIDTIME","REGION_North","REGION_South","REGION_West","CABLETV_Yes","AUTODEBT_Yes","DEBTINC","CHURN"
39,32,9130,7.8,1,0,0,1,1,0.0914567360350493,"No"
37,15,5440,4.5,0,1,0,0,0,0.0154411764705882,"No"
33,19,6230,3.1,1,0,0,1,1,0.0975922953451043,"No"
40,12,4740,5.2,0,1,0,0,0,0.0964135021097046,"No"
33,20,4920,8.4,0,0,0,0,0,0.0404471544715447,"No"
28,18,5220,7.2,0,0,0,0,1,0.0703065134099617,"No"
27,13,4760,5.1,0,0,0,0,0,0.0649159663865546,"No"
28,14,5340,5.4,1,0,0,0,1,0.0971910112359551,"No"
28,16,5490,5.7,1,0,0,0,0,0.014936247723133,"No"
34,12,4810,5,1,0,0,0,1,0.141580041580042,"No"
28,19,6080,5.5,0,1,0,1,0,0.0381578947368421,"No"
35,23,6450,7.4,0,0,0,1,0,0.0527131782945736,"No"
31,13,4760,6.7,0,0,0,1,1,0.186554621848739,"No"
32,21,6140,3.9,0,0,1,1,0,0.0817589576547231,"No"
32,12,4590,4.6,1,0,0,1,0,0.0485838779956427,"No"
42,13,5810,2.3,1,0,0,0,0,0.0502581755593804,"No"
34,18,9780,5.6,0,0,0,1,0,0.139979550102249,"No"
32,23,5710,4.1,0,0,0,1,1,0.069877408056042,"No"
26,15,5250,8.1,1,0,0,0,1,0.149714285714286,"No"
40,24,11390,2.5,1,0,0,1,0,0.168393327480246,"No"
26,15,5770,4.3,0,0,1,1,0,0.17105719237435,"No"
25,18,4970,7.2,0,0,1,0,0,0.0203219315895372,"No"
36,19,11730,1.7,1,0,0,1,1,0.118840579710145,"No"
37,13,5630,4.2,0,1,0,1,0,0.0493783303730018,"No"
46,14,5470,4.8,0,0,1,0,0,0.0155393053016453,"No"
32,16,5010,6,0,0,0,0,0,0.110778443113772,"No"
29,19,5470,7.9,1,0,0,1,0,0.00402193784277879,"No"
35,14,4950,5.5,1,0,0,0,0,0.0113131313131313,"No"
29,13,5350,3.3,0,0,1,1,1,0.085981308411215,"No"
40,19,8050,8.1,1,0,0,1,0,0.055527950310559,"No"
37,23,6770,5.3,1,0,0,0,0,0.0367799113737075,"No"
44,13,5680,5.8,1,0,0,1,0,0.226056338028169,"No"
27,13,5540,2.5,1,0,0,1,1,0.11841155234657,"No"
36,26,8130,3.3,1,0,0,1,0,0.198031980319803,"No"
41,22,6220,1.3,1,0,0,0,0,0.102893890675241,"No"
31,20,5750,5.6,1,0,0,0,0,0.0528695652173913,"No"
54,30,10940,5.4,0,1,0,0,1,0.03345521023766,"No"
49,12,9250,3,0,0,1,1,1,0.124324324324324,"No"
60,23,6980,5,0,0,0,1,0,0.0946991404011461,"No"
51,24,5430,7.1,0,0,1,1,1,0.0845303867403315,"No"
30,22,6330,6.7,0,0,0,0,1,0.170774091627172,"No"
40,13,5550,4.3,1,0,0,1,0,0.0418018018018018,"No"
30,12,6410,3,1,0,0,1,0,0.0134165366614665,"No"
45,38,9040,3.3,0,0,1,1,1,0.198008849557522,"No"
35,22,7270,3.9,1,0,0,1,1,0.203163686382393,"No"
34,15,14520,8,0,0,0,0,0,0.0660468319559229,"No"
34,20,8520,5.1,0,0,1,0,1,0.022887323943662,"No"
30,19,5090,7.6,0,1,0,1,0,0.0772102161100196,"No"
38,28,10600,2,1,0,0,1,0,0.0681132075471698,"No"
49,33,11550,9.9,0,0,0,0,1,0.0951515151515152,"No"
28,21,7510,3.4,0,1,0,1,1,0.0846870838881491,"No"
35,22,7020,9.1,1,0,0,1,1,0.0572649572649573,"No"
50,30,18970,4.9,1,0,0,1,1,0.12598840274117,"No"
40,23,8360,5.1,0,0,0,1,0,0.00921052631578947,"No"
53,33,8310,8,0,0,0,0,1,0.0464500601684717,"No"
26,17,5040,5.8,1,0,0,1,0,0.111706349206349,"No"
57,33,11820,4.3,0,0,1,1,0,0.0572758037225042,"No"
55,43,25510,4.5,0,0,0,1,0,0.0249705997647981,"No"
38,27,9590,4.8,0,0,0,0,1,0.0496350364963504,"No"
48,25,6200,1.4,1,0,0,1,0,0.116290322580645,"No"
42,16,6480,7.1,0,0,0,1,0,0.0697530864197531,"No"
35,12,5030,6.7,0,1,0,1,0,0.118290258449304,"No"
52,33,9490,5.8,1,0,0,1,1,0.0408851422550053,"No"
33,19,8540,1.8,0,0,0,0,1,0.0396955503512881,"No"
43,32,10050,6.2,0,0,1,0,0,0.171542288557214,"No"
49,13,5470,5.3,0,0,1,0,0,0.0678244972577697,"No"
33,26,6470,3.3,1,0,0,0,1,0.039258114374034,"No"
30,15,5190,1.8,0,0,0,1,1,0.139691714836224,"No"
48,32,14860,7.3,0,0,0,0,1,0.169380888290713,"No"
48,31,9810,7.3,0,0,1,1,1,0.0745158002038736,"No"
44,22,6310,2.4,1,0,0,1,0,0.06513470681458,"No"
27,15,6800,0.7,1,0,0,0,0,0.0835294117647059,"No"
30,16,6800,3.1,1,0,0,1,1,0.0694117647058824,"No"
43,19,8300,7.1,0,0,1,1,1,0.0486746987951807,"No"
48,29,19050,2.2,1,0,0,1,0,0.115748031496063,"No"
41,33,7860,4,0,1,0,1,0,0.0790076335877863,"No"
46,25,6660,1.7,1,0,0,0,0,0.107357357357357,"No"
52,45,26960,8.7,0,0,0,1,0,0.122774480712166,"No"
26,19,5580,8.4,0,1,0,1,0,0.0614695340501792,"No"
39,29,10290,0.2,0,0,1,0,0,0.0220602526724976,"No"
45,18,7240,8.6,0,0,1,1,1,0.16878453038674,"No"
52,17,5490,7.6,0,0,1,1,1,0.0819672131147541,"No"
37,29,9350,7,1,0,0,1,1,0.0610695187165775,"No"
32,17,4750,3.9,0,1,0,1,0,0.0808421052631579,"No"
32,17,7040,2.4,1,0,0,1,0,0.112784090909091,"No"
25,13,4520,5.6,0,0,0,1,1,0.0827433628318584,"No"
39,16,6060,6.2,0,0,0,1,1,0.0166666666666667,"No"
36,12,5360,4.9,1,0,0,1,1,0.094589552238806,"No"
31,12,4720,5.6,0,0,1,0,1,0.0911016949152542,"No"
51,35,15630,5.6,1,0,0,1,1,0.110044785668586,"No"
34,25,7430,8.8,0,1,0,0,0,0.0230148048452221,"No"
30,20,4960,4.3,0,0,1,0,0,0.0320564516129032,"No"
34,24,6370,6.1,1,0,0,1,0,0.0675039246467818,"No"
50,33,17930,4.9,1,0,0,1,0,0.126770775237033,"No"
34,22,7830,1.5,1,0,0,1,0,0.0721583652618135,"No"
47,25,5780,6.7,0,1,0,0,0,0.144463667820069,"No"
44,22,7680,8.4,0,0,1,1,1,0.0470052083333333,"No"
38,30,6360,6.8,0,0,1,1,0,0.210691823899371,"No"
50,41,13640,5.5,0,0,0,1,0,0.294941348973607,"No"
34,15,4690,5.4,1,0,0,1,1,0.136247334754797,"No"
50,23,7780,0.2,0,0,1,0,1,0.0715938303341902,"No"
40,13,5540,1.9,1,0,0,0,0,0.195667870036101,"No"
30,18,5330,6,1,0,0,1,0,0.0889305816135084,"No"
47,13,5950,3.7,0,1,0,1,0,0.0934453781512605,"No"
45,21,5110,1.2,1,0,0,1,0,0.0354207436399217,"No"
50,24,7240,8,0,0,0,0,0,0.0856353591160221,"No"
33,17,5030,1.6,1,0,0,0,1,0.170974155069582,"No"
30,14,4920,0.6,1,0,0,0,1,0.0855691056910569,"No"
39,20,5140,5.9,1,0,0,1,0,0.0428015564202335,"No"
39,15,5330,5.5,1,0,0,1,1,0.168667917448405,"No"
32,23,5960,4.7,0,1,0,1,0,0.00369127516778523,"No"
51,13,6200,3.3,1,0,0,1,0,0.0579032258064516,"No"
27,18,4530,2.9,0,0,0,1,1,0.0578366445916115,"No"
57,24,9740,4.7,1,0,0,1,0,0.11694045174538,"No"
29,17,6670,3.3,0,0,1,1,0,0.160869565217391,"No"
39,20,10490,4.2,1,0,0,1,1,0.124213536701621,"No"
34,20,6650,7.7,1,0,0,1,1,0.171578947368421,"No"
33,17,5160,2.1,1,0,0,1,0,0.0732558139534884,"No"
40,12,7480,5.5,0,0,1,0,0,0.12379679144385,"No"
45,32,8880,7.3,1,0,0,1,0,0.150563063063063,"No"
42,14,5650,6,0,0,1,1,1,0.0828318584070796,"No"
32,22,5620,1.9,1,0,0,1,0,0.0802491103202847,"No"
33,18,7690,6.1,1,0,0,0,0,0.12704811443433,"No"
43,23,7270,1.8,0,0,1,1,1,0.109078404401651,"No"
38,18,6540,3.4,1,0,0,0,1,0.151834862385321,"No"
40,30,7820,1.8,0,0,1,0,1,0.112404092071611,"No"
48,29,8650,3.4,1,0,0,1,0,0.115953757225434,"No"
25,14,5670,5.2,0,0,0,0,0,0.0502645502645503,"No"
36,13,5510,8,0,1,0,1,1,0.0295825771324864,"No"
45,27,7430,4.6,0,1,0,0,1,0.0761776581426649,"No"
33,18,5460,5.1,1,0,0,0,0,0.0360805860805861,"No"
42,19,9890,9.7,1,0,0,0,0,0.061577350859454,"No"
29,21,5800,5.3,1,0,0,1,0,0.190689655172414,"No"
29,14,5270,7.7,1,0,0,0,0,0.0703984819734345,"No"
41,26,6700,3.9,1,0,0,0,0,0.0767164179104478,"No"
45,20,5170,1.3,0,0,1,1,1,0.0475822050290135,"No"
41,19,5810,5.7,0,0,0,0,0,0.0500860585197935,"No"
45,14,5850,1.1,0,1,0,1,0,0.0372649572649573,"No"
42,27,7570,2.1,1,0,0,1,1,0.0620871862615588,"No"
33,18,5040,6.6,0,0,0,0,1,0.0779761904761905,"No"
48,24,18040,4.2,0,0,1,1,0,0.0447893569844789,"No"
44,36,17410,5.6,0,0,1,0,0,0.116599655370477,"No"
40,19,6980,5.4,1,0,0,1,1,0.142836676217765,"No"
36,17,5280,3.5,1,0,0,1,0,0.197159090909091,"No"
43,18,5650,3.7,0,1,0,1,1,0.0700884955752212,"No"
39,12,7780,5.7,1,0,0,0,0,0.0406169665809769,"No"
34,12,5220,4.7,1,0,0,1,1,0.0222222222222222,"No"
47,37,11400,8.9,1,0,0,1,0,0.157368421052632,"No"
37,30,6260,3.5,0,0,1,0,0,0.010223642172524,"No"
44,36,13030,6.1,0,0,1,1,0,0.121335379892556,"No"
39,32,6830,2.3,1,0,0,1,0,0.0506588579795022,"No"
39,13,7400,6.4,0,0,1,1,0,0.0240540540540541,"No"
41,18,11370,7.8,0,0,1,0,0,0.0920844327176781,"No"
45,23,7170,5.6,1,0,0,1,1,0.0184100418410042,"No"
41,30,8170,3.7,0,1,0,1,0,0.0984088127294982,"No"
31,17,7220,5.2,0,0,1,0,1,0.0416897506925208,"No"
31,15,7060,4.6,1,0,0,1,0,0.0458923512747875,"No"
47,13,6020,3.9,0,0,1,1,1,0.0242524916943522,"No"
46,24,5880,3.4,0,0,1,1,0,0.0727891156462585,"No"
24,17,4740,4.1,0,0,1,1,1,0.0850210970464135,"No"
41,21,6990,2.8,1,0,0,1,0,0.152360515021459,"No"
42,25,6340,8.2,0,0,0,0,1,0.163880126182965,"No"
39,25,6020,6.3,0,0,0,0,1,0.0696013289036545,"No"
46,18,8070,6.2,0,0,1,0,1,0.08909541511772,"No"
30,23,6200,4.2,0,0,1,1,0,0.107258064516129,"No"
36,20,5690,1.8,0,0,1,1,1,0.0687170474516696,"No"
44,22,7220,1.1,1,0,0,1,1,0.0948753462603878,"No"
36,29,11870,6.5,1,0,0,1,0,0.0853411962931761,"No"
51,16,5890,5,0,0,0,1,1,0.0166383701188455,"No"
45,35,11090,9.3,1,0,0,1,1,0.100090171325518,"No"
35,28,6530,0.3,1,0,0,0,0,0.0376722817764165,"No"
28,15,5730,5.3,0,0,0,0,0,0.115532286212914,"No"
34,15,4870,2.4,0,1,0,0,0,0.0726899383983573,"No"
47,24,9020,5.8,0,1,0,1,0,0.102771618625277,"No"
49,17,7550,7,1,0,0,0,1,0.0837086092715232,"No"
40,23,6260,3.3,1,0,0,0,0,0.211980830670927,"No"
33,23,8910,7.6,0,0,0,0,0,0.0411896745230079,"No"
44,19,6440,0.5,0,1,0,1,0,0.136180124223602,"No"
29,15,7110,4,1,0,0,0,1,0.070182841068917,"No"
32,14,5720,5.9,0,0,1,0,0,0.0695804195804196,"No"
33,17,5440,3,1,0,0,1,0,0.0347426470588235,"No"
31,20,5430,4,0,0,1,1,1,0.0701657458563536,"No"
29,19,6760,8,1,0,0,1,1,0.0297337278106509,"No"
39,24,9450,3.8,1,0,0,0,0,0.0775661375661376,"No"
44,31,10260,5.9,0,0,0,1,0,0.15906432748538,"No"
34,14,8230,3.1,0,0,1,0,1,0.0969623329283111,"No"
46,29,6700,1.1,1,0,0,1,1,0.0434328358208955,"No"
58,27,20010,6.7,0,0,0,0,1,0.0745627186406797,"No"
27,16,6260,1.3,0,0,0,1,1,0.0886581469648562,"No"
35,24,7740,0.9,1,0,0,0,0,0.0208010335917313,"No"
36,27,6870,1.7,0,0,0,0,0,0.0985443959243086,"No"
44,28,19110,2.3,0,0,1,1,1,0.014756671899529,"No"
40,31,9030,6.1,1,0,0,1,1,0.0880398671096345,"No"
38,24,7210,5.2,1,0,0,1,0,0.092371705963939,"No"
43,25,6770,5.4,0,0,1,1,1,0.0846381093057607,"No"
45,22,7250,3.4,0,0,0,1,0,0.0624827586206897,"No"
46,31,7680,5.8,1,0,0,1,0,0.113802083333333,"No"
40,26,7060,7.2,1,0,0,1,0,0.0291784702549575,"No"
44,12,5100,4.2,1,0,0,1,1,0.103921568627451,"No"
49,26,6650,7.3,0,0,0,0,1,0.046015037593985,"No"
23,12,4650,7.5,0,1,0,0,0,0.0283870967741936,"No"
32,18,5590,7.7,0,1,0,1,1,0.070304114490161,"No"
40,23,7810,4.6,1,0,0,1,0,0.0526248399487836,"No"
44,34,10020,6.7,1,0,0,0,1,0.124650698602794,"No"
41,27,9840,3.7,0,0,1,1,1,0.121443089430894,"No"
38,20,5480,4.3,0,1,0,1,1,0.169160583941606,"No"
40,19,5870,0.3,0,0,1,1,0,0.0132879045996593,"No"
47,38,12360,4.4,1,0,0,1,0,0.027831715210356,"No"
34,17,5780,5,1,0,0,0,0,0.0965397923875432,"No"
41,20,5640,4.7,1,0,0,0,1,0.105851063829787,"No"
38,24,7160,4,0,0,1,0,1,0.128491620111732,"No"
38,18,7310,2.1,0,0,0,1,1,0.027906976744186,"No"
26,17,4790,6.6,0,1,0,1,0,0.0325678496868476,"No"
53,12,9240,1.5,1,0,0,1,1,0.201190476190476,"No"
27,20,6020,5.7,0,0,0,1,1,0.0950166112956811,"No"
37,30,7300,4.4,0,0,0,0,0,0.154520547945205,"No"
28,12,4900,6.9,0,1,0,1,1,0.15734693877551,"No"
37,16,7080,4.2,0,0,0,1,1,0.150282485875706,"No"
42,27,6790,6.7,0,0,0,0,1,0.0471281296023564,"No"
31,19,6850,4.3,1,0,0,0,1,0.0547445255474453,"No"
39,14,6120,7.2,0,0,1,0,1,0.0233660130718954,"No"
46,15,6910,8,0,0,0,1,0,0.0125904486251809,"No"
31,19,7270,4.1,0,0,0,1,0,0.114855570839065,"No"
29,16,5000,5.5,1,0,0,0,0,0.006,"No"
41,23,8590,5.2,0,0,1,1,0,0.0871944121071013,"No"
41,20,10710,1.6,1,0,0,1,0,0.0323996265172736,"No"
32,16,4860,6.6,0,0,1,0,0,0.0376543209876543,"No"
40,24,6710,5.2,0,0,0,1,0,0.0646795827123696,"No"
35,19,5740,6.2,0,0,0,1,0,0.0402439024390244,"No"
36,28,8570,3.6,1,0,0,1,0,0.0810968494749125,"No"
27,15,6920,3.6,1,0,0,0,0,0.107369942196532,"No"
34,13,6400,3.9,0,0,0,1,0,0.0196875,"No"
54,32,17560,7.2,1,0,0,1,0,0.0545558086560364,"No"
35,15,4670,9,0,0,0,1,0,0.0850107066381156,"No"
36,27,9870,2.7,1,0,0,1,0,0.0216818642350557,"No"
40,33,12380,6.3,1,0,0,1,1,0.0425686591276252,"No"
36,21,11440,9,0,0,0,1,0,0.108916083916084,"No"
29,17,4760,2.3,0,0,1,1,0,0.0430672268907563,"No"
51,33,27830,5.7,0,0,0,1,1,0.0397772188286022,"No"
36,16,5020,4.4,1,0,0,1,1,0.0318725099601594,"No"
56,43,16170,6.6,0,1,0,1,0,0.0586889301175015,"No"
35,23,7620,10,1,0,0,0,1,0.119291338582677,"No"
41,14,5410,7.8,1,0,0,0,0,0.107948243992606,"No"
35,16,5740,3.5,1,0,0,0,0,0.0156794425087108,"No"
58,31,9660,6,0,0,0,1,1,0.0687370600414079,"No"
39,27,6310,4.1,1,0,0,1,0,0.105705229793978,"No"
43,18,6260,6.8,0,0,1,1,0,0.0547923322683706,"No"
32,16,5390,6.1,1,0,0,1,1,0.136178107606679,"No"
35,23,11810,7.5,0,1,0,1,0,0.0668924640135478,"No"
41,24,5760,2.6,0,1,0,1,1,0.101041666666667,"No"
47,17,6310,4,0,0,1,1,0,0.144215530903328,"No"
40,30,9380,6.7,0,0,0,1,1,0.182835820895522,"No"
40,20,9620,4.4,0,1,0,1,0,0.0369022869022869,"No"
32,16,5750,3.4,1,0,0,1,1,0.0671304347826087,"No"
49,30,8410,4.2,0,1,0,0,1,0.0819262782401902,"No"
33,21,7320,6.3,0,0,0,1,0,0.12896174863388,"No"
34,14,4990,4,0,0,0,1,1,0.103206412825651,"No"
39,23,9910,3.4,1,0,0,0,1,0.150857719475277,"No"
42,19,4970,4.4,0,0,0,0,0,0.0645875251509054,"No"
46,23,6690,7.9,0,0,0,1,0,0.13288490284006,"No"
51,34,21690,6.3,1,0,0,1,0,0.076855693868142,"No"
49,32,20190,5.7,0,0,1,1,1,0.0626547795938583,"No"
27,13,5860,7.5,0,0,0,1,1,0.0581911262798635,"No"
31,20,6800,4.7,1,0,0,1,1,0.135588235294118,"No"
40,17,5000,3.7,0,1,0,1,1,0.1056,"No"
40,27,14540,3.2,1,0,0,0,0,0.0810866574965612,"No"
36,22,4750,4,0,0,0,1,0,0.0484210526315789,"No"
39,29,6330,6.1,0,0,0,1,0,0.149447077409163,"No"
45,20,7260,5,1,0,0,1,0,0.0756198347107438,"No"
40,21,6400,2,0,0,0,1,0,0.0521875,"No"
40,25,6850,8.2,1,0,0,1,0,0.058978102189781,"No"
34,16,5350,5.3,0,1,0,1,1,0.0695327102803738,"No"
36,25,11120,6.1,0,0,1,1,0,0.0361510791366906,"No"
30,21,5980,4,0,0,0,0,1,0.0593645484949833,"No"
47,39,10610,5.2,1,0,0,1,1,0.0184731385485391,"No"
39,31,7310,6.9,1,0,0,0,1,0.0222982216142271,"No"
43,28,7340,5.9,0,0,1,0,1,0.10858310626703,"No"
44,16,5400,6.3,0,0,0,1,1,0.11962962962963,"Yes"
28,16,4710,4.3,0,0,1,1,0,0.0692144373673036,"Yes"
34,20,8710,4.1,0,1,0,0,1,0.19150401836969,"Yes"
28,15,5950,4.2,1,0,0,1,0,0.103697478991597,"Yes"
35,16,6530,4.7,0,0,0,1,1,0.0517611026033691,"Yes"
37,12,5430,5.2,0,1,0,1,0,0.106629834254144,"Yes"
34,16,6410,5.2,0,0,1,1,1,0.192823712948518,"Yes"
29,18,5750,4.8,0,0,0,0,0,0.0523478260869565,"Yes"
35,19,4910,5.3,1,0,0,1,1,0.158655804480652,"Yes"
36,16,6510,0.4,0,1,0,1,0,0.198463901689708,"Yes"
29,14,8010,1.4,1,0,0,1,1,0.0249687890137328,"Yes"
43,16,5650,3.6,0,1,0,1,0,0.154690265486726,"Yes"
35,14,7380,4.9,0,0,0,1,1,0.07289972899729,"Yes"
36,24,8530,2.7,0,0,0,1,1,0.165298944900352,"Yes"
34,19,5650,6,0,1,0,1,0,0.330442477876106,"Yes"
43,16,5160,5.1,0,1,0,1,0,0.107558139534884,"Yes"
28,14,4810,3.3,0,0,1,1,1,0.27006237006237,"Yes"
30,19,5190,3.8,1,0,0,1,1,0.0826589595375723,"Yes"
26,13,5030,5.7,0,0,1,0,1,0.217097415506958,"Yes"
42,26,8660,5.2,1,0,0,1,1,0.197459584295612,"Yes"
41,12,5210,4.4,0,1,0,0,0,0.0285988483685221,"Yes"
30,13,5310,3.1,0,1,0,1,1,0.178907721280603,"Yes"
48,37,11020,7.2,0,1,0,1,1,0.258711433756806,"Yes"
38,18,5850,5.9,0,0,1,1,0,0.24,"Yes"
32,13,10770,2,0,1,0,0,0,0.13008356545961,"Yes"
37,14,4770,2.6,1,0,0,0,0,0.00461215932914046,"Yes"
29,15,5150,9.7,1,0,0,1,1,0.106019417475728,"Yes"
32,14,6250,6.9,0,1,0,1,0,0.088,"Yes"
27,15,5080,4.5,0,1,0,0,0,0.118503937007874,"Yes"
42,13,5610,5.8,0,1,0,1,0,0.219429590017825,"Yes"
28,17,6140,1.1,0,1,0,0,0,0.223778501628665,"Yes"
32,13,4610,4,0,1,0,1,1,0.0550976138828633,"Yes"
36,12,5480,5.7,0,1,0,0,0,0.202554744525547,"Yes"
33,12,5000,4.5,0,1,0,1,1,0.0462,"Yes"
34,23,9560,5.6,0,0,1,1,1,0.128556485355649,"Yes"
30,15,10080,2.3,0,0,1,1,0,0.103373015873016,"Yes"
26,19,5140,5.2,0,0,0,1,0,0.163813229571984,"Yes"
27,17,5000,0.1,0,0,1,0,0,0.0574,"Yes"
27,13,4330,3.5,0,0,1,0,1,0.153348729792148,"Yes"
48,25,10640,8.1,0,1,0,1,1,0.282330827067669,"Yes"
40,16,5630,5.3,0,1,0,1,0,0.0367673179396092,"Yes"
33,25,5790,2.1,0,1,0,1,0,0.272711571675302,"Yes"
33,20,7920,4.1,0,0,1,0,0,0.15530303030303,"Yes"
31,12,5530,4.6,1,0,0,1,1,0.0911392405063291,"Yes"
50,29,14830,4.1,0,1,0,1,0,0.208293998651382,"Yes"
27,13,4790,3.6,0,0,1,1,0,0.278288100208768,"Yes"
28,12,4480,7,0,1,0,1,1,0.132142857142857,"Yes"
25,13,5500,1.8,1,0,0,0,0,0.223636363636364,"Yes"
36,13,4750,2,0,1,0,0,1,0.173263157894737,"Yes"
33,16,7120,10,0,0,1,0,0,0.172191011235955,"Yes"
24,12,5630,7.1,0,0,0,0,0,0.152220248667851,"Yes"
25,14,5340,3.7,0,0,0,1,0,0.103558052434457,"Yes"
35,17,5000,8.6,0,0,1,0,0,0.1512,"Yes"
45,31,11350,0.7,0,0,1,1,0,0.102378854625551,"Yes"
32,17,4920,6.4,0,0,1,1,1,0.234349593495935,"Yes"
38,16,6750,6.7,0,1,0,0,1,0.137481481481481,"Yes"
24,12,4210,6.3,0,0,1,1,0,0.270071258907363,"Yes"
26,14,8670,2.7,0,0,1,1,0,0.0730103806228374,"Yes"
40,15,8120,1.3,1,0,0,0,0,0.108990147783251,"Yes"
37,14,6350,4.8,1,0,0,0,0,0.128188976377953,"Yes"
43,27,7270,10,0,1,0,1,0,0.0804676753782669,"Yes"
39,14,6300,9.3,0,0,1,0,1,0.163968253968254,"Yes"
48,14,5510,4.6,0,0,0,1,1,0.13448275862069,"Yes"
30,12,5240,4.3,0,1,0,1,0,0.161450381679389,"Yes"
27,15,5160,2.4,0,1,0,1,0,0.0207364341085271,"Yes"
38,18,5060,9.2,0,0,1,0,1,0.191304347826087,"Yes"
29,12,4560,1.3,0,0,1,1,1,0.134429824561404,"Yes"
45,12,5080,4.5,0,1,0,0,0,0.173425196850394,"Yes"
26,18,5270,3.8,1,0,0,1,1,0.173624288425047,"Yes"
39,17,6920,1.8,0,1,0,1,0,0.203612716763006,"Yes"
44,14,5270,8.6,0,1,0,0,0,0.0958254269449715,"Yes"
25,17,5110,6.8,0,0,1,1,0,0.0886497064579256,"Yes"
40,12,8740,3.5,0,1,0,1,0,0.0282608695652174,"Yes"
29,15,6280,4.7,0,1,0,0,0,0.111624203821656,"Yes"
54,19,6570,4,0,0,1,1,0,0.0637747336377473,"Yes"
45,19,7610,6,0,0,1,1,0,0.185939553219448,"Yes"
29,15,5070,6.4,0,0,0,1,0,0.122879684418146,"Yes"
38,16,10030,8.1,0,0,1,1,0,0.0704885343968096,"Yes"
27,16,5040,3.1,0,1,0,1,0,0.0196428571428571,"Yes"
39,15,10410,3.4,0,0,1,0,0,0.145437079731028,"Yes"
24,14,5010,5.9,1,0,0,0,0,0.137724550898204,"Yes"
48,19,18270,5.5,1,0,0,1,0,0.137547892720307,"Yes"
32,14,4650,8.5,0,1,0,1,1,0.179354838709677,"Yes"
28,17,5080,4.2,1,0,0,1,1,0.166338582677165,"Yes"
50,35,10810,6.1,0,1,0,1,0,0.0238667900092507,"Yes"
31,17,6350,3.6,0,1,0,1,0,0.105511811023622,"Yes"
29,20,4940,3.8,0,0,1,1,0,0.294534412955466,"Yes"
31,13,5480,5.3,0,0,1,1,1,0.0877737226277372,"Yes"
40,12,4750,4.1,0,0,1,1,1,0.135368421052632,"Yes"
34,22,5800,7.1,0,1,0,1,0,0.0489655172413793,"Yes"
31,22,6310,5.4,0,0,1,1,1,0.0855784469096672,"Yes"
28,17,5400,7.5,0,0,1,0,0,0.0816666666666667,"Yes"
43,12,6640,10.3,1,0,0,1,1,0.0673192771084337,"Yes"
45,14,5260,5.6,1,0,0,0,0,0.073384030418251,"Yes"
31,13,4740,3,0,0,1,0,1,0.0324894514767932,"Yes"
29,19,5020,3.9,0,0,1,0,1,0.163745019920319,"Yes"
49,16,7490,3.1,0,1,0,1,1,0.167289719626168,"Yes"
42,12,7910,2.6,0,0,1,0,1,0.144121365360303,"Yes"
48,24,9000,7.3,0,0,1,1,1,0.239666666666667,"Yes"
25,14,4680,1.3,0,0,1,1,1,0.266666666666667,"Yes"
42,18,9350,3.8,0,0,1,1,0,0.0850267379679144,"Yes"
26,12,4780,5.9,0,0,0,1,0,0.0872384937238494,"Yes"
24,17,5620,2.9,1,0,0,1,0,0.0425266903914591,"Yes"
26,12,5490,4.7,1,0,0,1,0,0.128233151183971,"Yes"
27,14,4370,3.5,0,0,1,1,0,0.128604118993135,"Yes"
35,14,4970,4.2,0,0,1,1,0,0.169416498993964,"Yes"
54,38,11660,6,0,0,1,0,1,0.145197255574614,"Yes"
35,27,10500,5.4,0,1,0,0,1,0.120285714285714,"Yes"
33,24,9990,6,1,0,0,1,0,0.144144144144144,"Yes"
24,12,5650,7.2,0,1,0,1,1,0.0316814159292035,"Yes"
40,22,6190,1.5,0,1,0,0,0,0.308239095315024,"Yes"
30,20,6260,6.2,0,1,0,0,0,0.226198083067093,"Yes"
41,15,6820,6.5,0,0,1,0,0,0.215102639296188,"Yes"
45,34,22330,0.9,0,0,0,1,0,0.0716972682489924,"Yes"
45,26,7500,1,0,0,1,1,0,0.1296,"Yes"
35,16,5500,5.3,0,1,0,0,1,0.219454545454545,"Yes"
28,15,4750,5.9,0,0,1,1,0,0.0781052631578947,"Yes"
36,13,5740,9.7,0,0,1,1,0,0.063588850174216,"Yes"
23,13,4530,3.5,0,0,1,1,1,0.1,"Yes"
53,24,6710,2.3,0,1,0,1,1,0.219970193740686,"Yes"
34,12,4960,4.9,1,0,0,1,0,0.0715725806451613,"Yes"
31,14,4630,2.9,0,1,0,1,0,0.0498920086393089,"Yes"
35,13,5630,8.7,0,0,1,1,1,0.120959147424512,"Yes"
38,21,8710,4.9,1,0,0,1,0,0.156257175660161,"Yes"
27,14,5220,3.4,0,1,0,1,1,0.19904214559387,"Yes"
44,14,7990,4.4,1,0,0,0,0,0.263204005006258,"Yes"
36,25,9170,2.2,1,0,0,1,0,0.118429661941112,"Yes"
41,21,10680,5.4,1,0,0,1,0,0.156647940074906,"Yes"
33,22,7720,4.8,1,0,0,0,0,0.263341968911917,"Yes"
38,13,5620,4,0,0,0,1,0,0.137188612099644,"Yes"
32,13,5030,8.7,0,1,0,0,0,0.120874751491054,"Yes"
34,15,29010,5.3,1,0,0,1,0,0.123784901758014,"Yes"
38,15,6530,5.9,0,0,1,1,0,0.202450229709035,"Yes"
49,37,29040,4,0,0,0,0,0,0.106887052341598,"Yes"
